,Platform,Brand,Category,Product Name ,Price,Reviewer,Review,Review_clean,Product Purchase,Ratings,Date Of Review,Response
3097,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, yuting123 from www.tryandreview.com,"this foundation is really great, long lasting and feels light as air! it's perfect for singapore humidity and keeps your face matte all day long.   not entirely a matte finish, but really looks nice and natural on the skin, perfect for the everyday look.",this foundation is really great long lasting and feels light as air it is perfect for singapore humidity and keeps your face matte all day long not entirely a matte finish but really looks nice and natural on the skin perfect for the everyday look,Color:103 - Natural Buff,5.0,2020-03-13 00:00:00,no
3098,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, yaogina from www.tryandreview.com,"thank you for giving a chance to do a test on this product. i would say it is so smooth and it cover up well. i am a person that love liquid foundation and i think i had fallen for this as it is mess free, no sticky feeling",thank you for giving a chance to do a test on this product i would say it is so smooth and it cover up well i am a person that love liquid foundation and i think i had fallen for this as it is mess free no sticky feeling,Color:103 - Natural Buff,5.0,2020-03-13 00:00:00,no
3099,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, jiahuilim from www.tryandreview.com,"the finish of the foundation is flat matte and does not cling on to dry patches. as my skin gets oily throughout the day, the oil control properties are very good and after 8 hours there are visible oil on my face unlike other foundations! would highly reccommend this to people with oily to combination skin types. if you have dry skin make sure to moisturize before using and it really last super long! great for long day use and feels very lightweight on the skin even though it is a medium to full coverage foundation! definitely recommend this",the finish of the foundation is flat matte and does not cling on to dry patches as my skin gets oily throughout the day the oil control properties are very good and after 8 hours there are visible oil on my face unlike other foundations would highly recommend this to people with oily to combination skin types if you have dry skin make sure to moisturizer before using and it really last super long great for long day use and feels very lightweight on the skin even though it is a medium to full coverage foundation definitely recommend this,Color:103 - Natural Buff,5.0,2020-03-13 00:00:00,no
3100,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, Prerona from www.tryandreview.com,the foundation is very easy to apply and doesn’t look cakey on my face even after long hours of wear.the shade 105 beautifully matches my skin tone making it look very naturally glowing.it also doesn’t not wear out for atleast 6-8hours of wear even after sweating .would definitely recommend it for everyday use since it is very light on the skin,the foundation is very easy to apply and does t look cakey on my face even after long hours of wear the shade 105 beautifully matches my skin tone making it look very naturally glowing it also does t not wear out for at least 6 hours of wear even after sweating would definitely recommend it for everyday use since it is very light on the skin,Color:103 - Natural Buff,5.0,2020-03-13 00:00:00,no
3101,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, Missjyyl from www.tryandreview.com,"just tried this product and i must say the coverage is very good. only thing is i have chosen the wrong shades, as the shades given to me looks more dark on me. i have been using body shop matte foundation and i am surprise to say,loreal paris infallible pro-matte does seen better in oi control compared to the body shop foundation i am using. it feels very light on my skin too and i do not feel that my skin is heavily covered with foundation upon using this. but i feel this is quite pricey for a foundation but overall,.i am happy with this product:)",just tried this product and i must say the coverage is very good only thing is i have chosen the wrong shades as the shades given to me looks more dark on me i have been using body shop matte foundation and i am surprise to say lorean paris infallible pro matte does seen better in oi control compared to the body shop foundation i am using it feels very light on my skin too and i do not feel that my skin is heavily covered with foundation upon using this but i feel this is quite pricey for a foundation but overall i am happy with this product,Color:103 - Natural Buff,4.0,2020-03-13 00:00:00,no
3102,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, Snaketart from www.tryandreview.com,"i have an oily/combination skin and although this foundation does cling on to my dry spots, it did more than what it claims for my oily areas! i find the finish to be a full-matte rather than demi-matte as claimed on the packaging. i do not have to set the foundation with any powder and yet it stays fresh throughout the 9-hours wear test!",i have an oily combination skin and although this foundation does cling on to my dry spots it did more than what it claims for my oily areas i find the finish to be a full matte rather than demi matte as claimed on the packaging i do not have to set the foundation with any powder and yet it stays fresh throughout the 9 hours wear test,Color:103 - Natural Buff,5.0,2020-03-13 00:00:00,no
3103,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, maan from www.tryandreview.com,buildable coverage   really works good in my oily skin   can last 15-16 hours in my oily skin  the best drug store foundation for oily skin.,biddable coverage really works good in my oily skin can last 15 16 hours in my oily skin the best drug store foundation for oily skin,Color:103 - Natural Buff,5.0,2020-03-13 00:00:00,no
3104,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, Yanka from www.tryandreview.com,wear primer and apply this foundation it last very long,wear primer and apply this foundation it last very long,Color:103 - Natural Buff,5.0,2020-03-13 00:00:00,no
3105,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, Bhabhaship from www.tryandreview.com,the product is light with good coverage.  able to cover my blemishes and stay matte for the day.,the product is light with good coverage able to cover my blemishes and stay matte for the day,Color:103 - Natural Buff,4.0,2020-03-13 00:00:00,no
3106,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, hidayahmustaza0916 from www.tryandreview.com,"i using it for one day.. not oily at all.. the foundation is very,very,very light.. i love you!",i using it for one day not oily at all the foundation is very very very light i love you,Color:103 - Natural Buff,5.0,2020-03-13 00:00:00,no
3107,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, Meiyi84 from www.tryandreview.com,i love it.. it was naturally looking perfect n light with no cakey looking even after 6hours.,i love it it was naturally looking perfect n light with no cakey looking even after hours,Color:103 - Natural Buff,5.0,2020-03-13 00:00:00,no
3108,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, qratuain from www.tryandreview.com,matte and it stays longer than my regular foundation. and it fits with my combination skins.,matte and it stays longer than my regular foundation and it fits with my combination skins,Color:103 - Natural Buff,5.0,2020-03-13 00:00:00,no
3109,Lazada,L-oreal-Paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,23.9, Adeyra from www.tryandreview.com,"smooth, no cakey feeling.   and it still remain the same even though temperature went up to 37°.",smooth no cakey feeling and it still remain the same even though temperature went up to 37,Color:103 - Natural Buff,5.0,2020-03-13 00:00:00,no
3110,Lazada,L-oreal-Paris,Foundation,L'Oreal Paris Infallible 24hr Fresh Wear Liquid Foundation,26.3, Augustine S.,the bottle was leaking all over,the bottle was leaking all over,Color:Shade 250,1.0,2020-02-21 00:00:00,no
3111,Lazada,L-oreal-Paris,Foundation,L'Oreal Paris Infallible 24hr Fresh Wear Liquid Foundation,26.3, Lazada Customer,received in good condition. delivery very fast..,received in good condition delivery very fast,Color:Shade 120,5.0,2020-03-13 00:00:00,no
3112,Lazada,L-oreal-Paris,Foundation,L'Oreal Paris Infallible 24hr Fresh Wear Liquid Foundation,26.3, Lazada Customer,bought during 1111 sales. worth the price and delivery was fast. recommended seller,bought during 11 sales worth the price and delivery was fast recommended seller,Color:Shade 130,5.0,2020-03-13 00:00:00,no
3113,Lazada,L-oreal-Paris,Foundation,L'Oreal Paris Infallible 24hr Fresh Wear Liquid Foundation,26.3, Adeline Y.,fast delivery. received it the next day after ordering. new shades and at a discounted price,fast delivery received it the next day after ordering new shades and at a discounted price,Color:Shade 130,5.0,2020-03-13 00:00:00,no
3114,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Sajeed,item received super fast. good buy,item received super fast good buy,Color:100 Porcelain,5.0,2020-03-13 00:00:00,yes
3115,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Sharon G.,the powder cracked. how can u send like that to me?,the powder cracked how can u send like that to me,Color:500 Sun Beige,1.0,2020-03-13 00:00:00,no
3116,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Tam W.,the delivery is fast and in very good conditions,the delivery is fast and in very good conditions,Color:500 Sun Beige,5.0,2020-03-13 00:00:00,no
3117,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Sucy from www.hometesterclub.com,"worth to try, i will continue to use it and recommended for my friends. it match with my skin, after use it i feel my skin smooth.",worth to try i will continue to use it and recommended for my friends it match with my skin after use it i feel my skin smooth,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3118,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Tan from www.hometesterclub.com,"l'oreal paris infallible pro-matte powder

l’oréal paris infallible pro-matte powder is indeed long-lasting without much need to touch up. however singapore weather is very hot and humid hence for me it did not last up to 16hrs. nonetheless a good 8-10 hr is enough for me. it is non-cakey and would be better if it can be proven to not clog pores!",lorean paris infallible pro matte powder l oral paris infallible pro matte powder is indeed long lasting without much need to touch up however singapore weather is very hot and humid hence for me it did not last up to hrs nonetheless a good 8 10 hr is enough for me it is non cakey and would be better if it can be proven to not clog pores,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3119,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Joy from www.hometesterclub.com,"normally i do need to touch up after using compact powder . but after using this pro matte powder i don’t need to touch.up, and my face don’t look oily after apply it",normally i do need to touch up after using compact powder but after using this pro matte powder i don t need to touch up and my face don t look oily after apply it,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3120,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Wzy from www.hometesterclub.com,"the l’oréal paris infallible pro-matte powder is easy to apply, and leaves my skin looking matte and to my surprise, i do not have to keep touching up my makeup throughout the day! this product does a great job concealing my uneven skin tone and creates a flattering effect without too looking too cakey. 
definitely will use it on a daily basis.",the l oral paris infallible pro matte powder is easy to apply and leaves my skin looking matte and to my surprise i do not have to keep touching up my makeup throughout the day this product does a great job concealing my uneven skin tone and creates a flattering effect without too looking too cakey definitely will use it on a daily basis,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3121,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Norizan from www.hometesterclub.com,"it's a good product, i love it! thank you. will sharing to others. and will recommend to relatives and friends.",it is a good product i love it thank you will sharing to others and will recommend to relatives and friends,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3122,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Shenny from www.hometesterclub.com,"the usual compact powder doesn't really help much in my oil control and i will need to 're apply as the days how's by, however with loreal paris infallible pro matte powder, it saves the hassle of going through all those! i am glad this product is in the market now.",the usual compact powder does not really help much in my oil control and i will need to are apply as the days how s by however with lorean paris infallible pro matte powder it saves the hassle of going through all those i am glad this product is in the market now,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3123,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Cecily from www.hometesterclub.com,i love this!! it's extremely long wearing and it doesn't look cakey on me. i always use this with the infallable pro matte foundation and it works like magjc. i can even wear this on a hot summer day and it will definitely stay. i'm like fair white (asian-korean skin) and the shade 100 is a bit dark for me. ,i love this it is extremely long wearing and it does not look cakey on me i always use this with the infallible pro matte foundation and it works like magic i can even wear this on a hot summer day and it will definitely stay I am like fair white asian korean skin and the shade 100 is a bit dark for me,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3124,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Felicia from www.hometesterclub.com,"the l’oreal paris infallible pro-matte powder has got to be my holy grail foundation now. the product is really comfortable to wear, the wearing power is awesome, it kept my combination skin looking fresh and matte for the entire day without having the need to touch up during midday.",the l real paris infallible pro matte powder has got to be my holy grail foundation now the product is really comfortable to wear the wearing power is awesome it kept my combination skin looking fresh and matte for the entire day without having the need to touch up during midday,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3125,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Sue A. from www.hometesterclub.com,the product colour is fit to the skin colour. it is refreshing after application. odourless and thin application. love it,the product colour is fit to the skin colour it is refreshing after application odourless and thin application love it,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3126,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Noor A. from www.hometesterclub.com,true to the 16hrs matte. i use it in the morning and when i came back at night my face is still matte. my face is less oily and little to no touch up is needed. i like that it matches my skin tone and its not cakey when you put it on. it feels light on the face and doesnt feel like it clogs my pore.,true to the hrs matte i use it in the morning and when i came back at night my face is still matte my face is less oily and little to no touch up is needed i like that it matches my skin tone and its not cakey when you put it on it feels light on the face and does feel like it clogs my pore,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3127,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Joanne from www.hometesterclub.com,"this powder is a lightweight, compact solution to the finishing touches of makeup! the packaging is thoughtful, application fuss-free, and it lasts for a good few hours. it is oil absorbing and gives a shine free finish to makeups.",this powder is a lightweight compact solution to the finishing touches of makeup the packaging is thoughtful application fuss free and it lasts for a good few hours it is oil absorbing and gives a shine free finish to makeup,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3128,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Ambigai from www.hometesterclub.com,"i wore l’oreal paris infallible pro-matte powder for an outdoor event. we were all perspiring buckets in the heat of the crowd. despite perspiring and constantly dabbing my face to rid it of my sweatbeads, the powder stayed in tact and looked flawless on camera. plus, the shade was perfect for my skintone.",i wore l real paris infallible pro matte powder for an outdoor event we were all perspiring buckets in the heat of the crowd despite perspiring and constantly dabbing my face to rid it of my sweatbeads the powder stayed in tact and looked flawless on camera plus the shade was perfect for my skipton,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3129,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Karen from www.hometesterclub.com,it’s so light that it’s barely there. if you are looking for a au natural makeup then go for this. it’s doesn’t cake up nor oxides during mid day so you barely need a touch up during lunch.,it s so light that it s barely there if you are looking for a au natural makeup then go for this it s does t cake up nor oxides during mid day so you barely need a touch up during lunch,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3130,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Cindy from www.hometesterclub.com,"this felt like neither powder, nor cream. with light application, the effect was somewhat a blend - fine enough to be smoothed over your face without the cakey feeling, substantial enough to be used as a base over open pores. works to provide a matte effect on oily or well-moisturised areas, but not for dry or flaky areas, which tend to be accentuated. did not feel that it lasted for 16 hours as claimed; definitely needs touch up, especially when you get warm or sweaty. 

if you are particular about the casing, this, though functional and lightweight, felt cheap. the double-sided case was well-intended (separates applicator and powder), but handling it felt forced. 

recommended for those looking for a fuss-free easy-to-apply base.",this felt like neither powder nor cream with light application the effect was somewhat a blend fine enough to be smoothed over your face without the cakey feeling substantial enough to be used as a base over open pores works to provide a matte effect on oily or well moisturiser areas but not for dry or flaky areas which tend to be accentuated did not feel that it lasted for 16 hours as claimed definitely needs touch up especially when you get warm or sweaty if you are particular about the casing this though functional and lightweight felt cheap the double sided case was well intended separates applicator and powder but handling it felt forced recommended for those looking for a fuss free easy to apply base,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3131,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, hazel from www.hometesterclub.com,"i had oily face this help my face to control the greasy and shine, it is lightweight but it doesnt had high coverage. i think it is better to use on top of bb cream or foundation. it doesnt last though i had to retouch it .",i had oily face this help my face to control the greasy and shine it is lightweight but it does had high coverage i think it is better to use on top of bb cream or foundation it does last though i had to touch it,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3132,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Selviana from www.hometesterclub.com,loves this pro-matte powder!! when i’m tried this my skin instantly matte and looks gorgeous as it’s a lightweight so i don’t look like cakey when using it!!! as well it can absorb the oils so i didn’t need to touch up or use cleansing oil sheet to clean the oil!! so in love with this powder and sure will recommend to my friends and family members.,loves this pro matte powder when i m tried this my skin instantly matte and looks gorgeous as it s a lightweight so i don t look like cakey when using it as well it can absorb the oils so i didn t need to touch up or use cleansing oil sheet to clean the oil so in love with this powder and sure will recommend to my friends and family members,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3133,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Kate from www.hometesterclub.com,"my current favourite drug store powder now, tried it for 3 days straight and i am still loving it. tried it on a wedding dinner on my second day, and surprisingly it does look a bit cakey but not too much and acceptable. what i really like about this powder is it really does stay matte through out the day, and my face don't look anymore shining :)",my current favourite drug store powder now tried it for 3 days straight and i am still loving it tried it on a wedding dinner on my second day and surprisingly it does look a bit cakey but not too much and acceptable what i really like about this powder is it really does stay matte through out the day and my face do not look anymore shining,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3134,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Serene from www.hometesterclub.com,"this powder does what it says, it’s long lasting throughout the day and stays matt on my face. i also liked that it’s light and not obviously thick and uncomfortable on the face. the only thing i wish was inproved would maybe be the sponge, it didn’t feel like it was good and was a little difficult to use cos of how large and wide it was.",this powder does what it says it s long lasting throughout the day and stays matt on my face i also liked that it s light and not obviously thick and uncomfortable on the face the only thing i wish was improved would maybe be the sponge it didn t feel like it was good and was a little difficult to use cos of how large and wide it was,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3135,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Louisa from www.hometesterclub.com,"my skin looked very smooth and matte after applying the powder so i loved it! my nose is generally quite oily so i had to touch up on that area once or twice but it was alright for the rest of my face and wore pretty well, did not become patchy. i would say it is light to medium coverage. my only criticism would be that i did not really like the sponge that came with it and it was a struggle to use it, so i used my own sponge.",my skin looked very smooth and matte after applying the powder so i loved it my nose is generally quite oily so i had to touch up on that area once or twice but it was alright for the rest of my face and wore pretty well did not become patchy i would say it is light to medium coverage my only criticism would be that i did not really like the sponge that came with it and it was a struggle to use it so i used my own sponge,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3136,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Jasmine from www.hometesterclub.com,"i loved that it mattified my skin and the was lightweight enough to look natural and not cakey. however, my skin did break out a little after a full day of wear, hence i do not see myself purchasing this product. it does what it promises though and i may be willing to give it another shot in the future.",i loved that it ratified my skin and the was lightweight enough to look natural and not cakey however my skin did break out a little after a full day of wear hence i do not see myself purchasing this product it does what it promises though and i may be willing to give it another shot in the future,Color:100 Porcelain,3.0,2020-03-13 00:00:00,no
3137,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Charmaine from www.hometesterclub.com,light weight and stay matte for 5hrs for me! it's smooth and non cakey. most impt it didn't break me out! highly recommended product!,light weight and stay matte for hrs for me it is smooth and non cakey most imp it did not break me out highly recommended product,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3138,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Miranda from www.hometesterclub.com,"the powder was able to keep my super oily face matt throughout the day with minimal touch up. it does not make my makeup look cakey and since the powder is cold ured, it ensures my skin to always look flawless and i did not have to bring extra cushion foundation or concealer with me when i am out.",the powder was able to keep my super oily face matt throughout the day with minimal touch up it does not make my makeup look cakey and since the powder is cold used it ensures my skin to always look flawless and i did not have to bring extra cushion foundation or concealer with me when i am out,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3139,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Hx from www.hometesterclub.com,loreal paris infallible pro matte powder is a good powder that give a matte look without cakey and does not need to touch up much a lot,lorean paris infallible pro matte powder is a good powder that give a matte look without cakey and does not need to touch up much a lot,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3140,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Liang P. from www.hometesterclub.com,"used the l'oreal paris infallible pro-matte powder for a couple of days. no doubt it does keep my skin matt but later part in the day, my skin doesn't look as mattified as i did before when i first applied. still, overall a good product i'll say.",used the lorean paris infallible pro matte powder for a couple of days no doubt it does keep my skin matt but later part in the day my skin does not look as ratified as i did before when i first applied still overall a good product I will say,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3141,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Crystal from www.hometesterclub.com,"i have save up time that need to touch up ! besides, face did not turn oily after having it more than half day.",i have save up time that need to touch up besides face did not turn oily after having it more than half day,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3142,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Ting T. from www.hometesterclub.com,"l'oreal paris infallible pro-matte powder has given my skin with oil-free and matte look.
as i sweat during work, using the product helps to keep my skin refreshed even after 9hrs of work everyday. i do not need to touch up my makeup at all. 
it's very handy as it is small to keep in the bag.",lorean paris infallible pro matte powder has given my skin with oil free and matte look as i sweat during work using the product helps to keep my skin refreshed even after hrs of work everyday i do not need to touch up my makeup at all it is very handy as it is small to keep in the bag,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3143,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Shamim from www.hometesterclub.com,this is a product which can be used even without foundation or concealer.. save the hassle of bringing it along when you are out as you don't have to touch-up! no more shiny t-zone (other than due to highlighter hehe).. highly recommended product.. affordable too so no harm trying!,this is a product which can be used even without foundation or concealer save the hassle of bringing it along when you are out as you do not have to touch up no more shiny t zone other than due to highlighter here highly recommended product affordable too so no harm trying,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3144,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Jasmine from www.hometesterclub.com,"i am surprised by how light weighted this powder is. it does not create those ""white sesame"" appearance on my pores. i used to touch up my t-zone few times a day but with this powder, i only need to touch up once. although it is matte, it does not dried up my face and caused it to flake. i highly recommend to those who frequently need to touch up.",i am surprised by how light weighted this powder is it does not create those white sesame appearance on my pores i used to touch up my t zone few times a day but with this powder i only need to touch up once although it is matte it does not dried up my face and caused it to flake i highly recommend to those who frequently need to touch up,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3145,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Nur a. from www.hometesterclub.com,"tried using l'oreal paris infallible pro-matte powder with only moituriser. went out on a humid day right after it rain. after walking alot and sweating i don't have to keep applying again to touch up. even after using napkin to dab my sweat off, im still looking good and shine free. this is great 👍",tried using lorean paris infallible pro matte powder with only moisturiser went out on a humid day right after it rain after walking a lot and sweating i do not have to keep applying again to touch up even after using napkin to dab my sweat off im still looking good and shine free this is great,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3146,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Hu from www.hometesterclub.com,"the l’oréal paris infallible pro-matt powder is lightweight, does not give a cakey feel and it also provide a long lasting matt finish for my oily combination skin. it doesn’t clogged my pores and my makeup stays throughout the day and i don’t need any touchup. love it and will recommend to my friends and anyone with combination and oily skin.",the l oral paris infallible pro matt powder is lightweight does not give a cakey feel and it also provide a long lasting matt finish for my oily combination skin it does t clogged my pores and my makeup stays throughout the day and i don t need any touch love it and will recommend to my friends and anyone with combination and oily skin,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3147,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Joanne from www.hometesterclub.com,"long lasting, able to last for whole day without faded, will look fresh and clean whole day, dont have loose powder.. perfect look for whole day,👍👍👍",long lasting able to last for whole day without faded will look fresh and clean whole day dont have loose powder perfect look for whole day,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3148,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Sharon from www.hometesterclub.com,"super great product! love it! received the sample and tried for 2 days. does not need to touch up. applied in the morning and reached home at the evening, still as great as if i just applied! strongly recommend this!",super great product love it received the sample and tried for 2 days does not need to touch up applied in the morning and reached home at the evening still as great as if i just applied strongly recommend this,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3149,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Sharlene from www.hometesterclub.com,"lives up to it's claims for being matte and lasting. i applied this early in the morning and did not need to touch up the entire day even after spending time in a hot and humid environment most of the day. it does get less matte as the day progresses, however, the slight glow along the t-zone is acceptable and iooks like the finish i get from a cushion foundation.",lives up to it is claims for being matte and lasting i applied this early in the morning and did not need to touch up the entire day even after spending time in a hot and humid environment most of the day it does get less matte as the day progresses however the slight glow along the t zone is acceptable and books like the finish i get from a cushion foundation,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3150,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Agnes from www.hometesterclub.com,"not cakey!! and it’s very light weighted when apply on my face. the color i got was sun beige, and my skin tone is uniquely  tanned, so it’s harder to find my skin tone type. however this work perfectly fine.",not cakey and it s very light weighted when apply on my face the color i got was sun beige and my skin tone is uniquely tanned so it s harder to find my skin tone type however this work perfectly fine,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3151,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Min Y. from www.hometesterclub.com,"i am absolutely in love with this product because firstly, the colour matches perfectly with my skin tone, it mattifies my skin and hid my pores well. it's not powdery like my other powders that i used to use. i am definitely recommending this product to my friends because i love it and i will carry it around in my bag from now on.",i am absolutely in love with this product because firstly the colour matches perfectly with my skin tone it magnifies my skin and hid my pores well it is not powdery like my other powders that i used to use i am definitely recommending this product to my friends because i love it and i will carry it around in my bag from now on,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3152,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Sandee from www.hometesterclub.com,it feels light and easy on application and immediate matte finish however it does require a touch up for my oily skin after a long hot day.,it feels light and easy on application and immediate matte finish however it does require a touch up for my oily skin after a long hot day,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3153,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Joey from www.hometesterclub.com,do need to reapply the powder after a few hours as product it not sweat proof. but it's does have a matte finished. does make my pore look smaller and powder feels very smooh on my face. overall a good product,do need to reapply the powder after a few hours as product it not sweat proof but it is does have a matte finished does make my pore look smaller and powder feels very smooth on my face overall a good product,Color:100 Porcelain,3.0,2020-03-13 00:00:00,no
